-0.10667, -0.219624, -0.969735
-0.268742, -0.076766, -0.960148
-0.068653, -0.0214358, -0.99741
0.219779, -0.0507771, -0.974227
-0.0261358, 0.18766, -0.981886
-0.0876576, -0.566561, -0.819344
0.107553, -0.614735, -0.781366
0.249375, -0.50142, -0.828486
-0.321098, -0.424365, -0.846647
-0.12818, -0.397801, -0.908474
0.0582364, -0.44763, -0.89232
0.187578, -0.319322, -0.928896
0.382036, -0.347405, -0.856363
-0.61203, -0.133599, -0.779468
-0.450841, -0.106593, -0.886217
-0.296237, -0.255026, -0.920438
0.0116619, -0.268552, -0.819641
0.0775771, -0.172276, -0.981989
0.321286, -0.181601, -0.929406
0.505623, -0.168142, -0.846211
-0.575543, 0.0546454, -0.815944
-0.416794, 0.0732603, -0.906044
-0.297172, 0.0355003, -0.785867
0.0459646, -0.045864, -0.842368
0.262103, -0.0150495, -0.79048
0.415201, -0.00668352, -0.909705
0.590214, 0.0132902, -0.807138
-0.509833, 0.23964, -0.826222
-0.324182, 0.223129, -0.919304
-0.210371, 0.0967931, -0.972818
-0.0151254, 0.252697, -0.806116
0.101788, 0.0687725, -0.992426
0.28975, 0.139077, -0.946944
0.473168, 0.170142, -0.864386
-0.350241, 0.388496, -0.852292
-0.168478, 0.307324, -0.936572
0.000486072, 0.400228, -0.916415
0.149736, 0.274268, -0.949924
0.334749, 0.325458, -0.884319
-0.170711, 0.49247, -0.853423
0.0121398, 0.577911, -0.81601
0.174321, 0.466464, -0.867193
-0.472988, -0.627357, -0.618632
-0.188978, -0.678531, -0.709847
-0.00300038, -0.729953, -0.683491
0.181495, -0.756132, -0.628748
0.305893, -0.650289, -0.69538
-0.502501, -0.464247, -0.729361
-0.336246, -0.571296, -0.748705
-0.173194, -0.450555, -0.713588
-0.0409576, -0.57367, -0.629439
0.184113, -0.530843, -0.622182
0.423386, -0.511003, -0.748078
0.573843, -0.509733, -0.640996
-0.634908, -0.331744, -0.697738
-0.48145, -0.291567, -0.826556
-0.361484, -0.359792, -0.665976
-0.196157, -0.275383, -0.768109
0.0226003, -0.41906, -0.692286
0.201614, -0.367165, -0.742908
0.388372, -0.378134, -0.65247
0.557271, -0.340205, -0.757436
0.709016, -0.326301, -0.625159
-0.734039, -0.171703, -0.657043
-0.493078, -0.241035, -0.63787
-0.330545, -0.147239, -0.754615
-0.132617, -0.0990025, -0.820767
-0.0987679, -0.252117, -0.657299
0.169631, -0.1704, -0.789695
0.338812, -0.211187, -0.735536
0.50172, -0.189875, -0.651673
0.673154, -0.157711, -0.72249
-0.716508, 0.0454563, -0.696096
-0.597357, -0.0537599, -0.567244
-0.443973, -0.0370546, -0.69249
-0.180487, -0.0437705, -0.658026
0.0082263, -0.12201, -0.659904
0.154249, -0.00980024, -0.646236
0.420508, -0.0166969, -0.710679
0.593926, 0.000947595, -0.622085
0.750185, 0.0322621, -0.660441
-0.67019, 0.247815, -0.699595
-0.538988, 0.121602, -0.655998
-0.34048, 0.199518, -0.729781
-0.140351, 0.116505, -0.826236
-0.0092441, 0.239961, -0.630493
0.124293, 0.126557, -0.814589
0.303994, 0.165924, -0.744267
0.480244, 0.170786, -0.674049
0.647844, 0.18742, -0.738358
-0.650772, 0.43095, -0.625123
-0.514732, 0.411777, -0.751991
-0.329443, 0.424661, -0.636884
-0.1983, 0.31686, -0.75907
-0.0211957, 0.420959, -0.722996
0.164214, 0.311403, -0.762896
0.354956, 0.356535, -0.680365
0.512068, 0.345522, -0.786385
0.661816, 0.36133, -0.656841
-0.505206, 0.573668, -0.644726
-0.341739, 0.553781, -0.759302
-0.165254, 0.532369, -0.620269
0.00914225, 0.588646, -0.601736
0.174253, 0.500318, -0.670694
0.34674, 0.504229, -0.790901
0.514633, 0.50915, -0.689868
-0.32852, 0.69428, -0.640351
-0.154761, 0.651613, -0.742597
0.00855484, 0.73572, -0.677232
0.175225, 0.642477, -0.746002
0.341981, 0.657407, -0.671465
-0.142276, -0.808986, -0.570351
0.0402419, -0.851547, -0.522732
0.216147, -0.86491, -0.453003
-0.559417, -0.689431, -0.46015
-0.332226, -0.732752, -0.593886
-0.155385, -0.678931, -0.478355
0.0439784, -0.651602, -0.50661
0.215747, -0.660046, -0.457818
0.375266, -0.759185, -0.531802
0.54831, -0.653736, -0.521523
-0.627157, -0.519734, -0.58013
-0.403528, -0.490207, -0.526858
-0.257954, -0.54669, -0.581361
-0.250628, -0.481691, -0.408862
-0.0882769, -0.466153, -0.511691
0.0938517, -0.457653, -0.487211
0.371284, -0.571926, -0.553564
0.432397, -0.440392, -0.460409
0.708285, -0.497412, -0.500912
-0.755707, -0.367273, -0.542234
-0.541956, -0.370248, -0.528476
-0.377917, -0.314247, -0.448131
-0.217338, -0.332422, -0.548598
-0.00465721, -0.293348, -0.509549
0.124636, -0.260375, -0.620598
0.261803, -0.350772, -0.545086
0.557738, -0.358027, -0.546371
0.825307, -0.301976, -0.477156
-0.856144, -0.183571, -0.483031
-0.678463, -0.21817, -0.50904
-0.550296, -0.204707, -0.41825
-0.295032, -0.173192, -0.592982
-0.104946, -0.14023, -0.489439
-0.0240751, 0.0420822, -0.526893
0.103493, -0.106921, -0.48071
0.281022, -0.143492, -0.594748
0.412034, -0.245339, -0.494127
0.63015, -0.178466, -0.501887
0.806369, -0.133628, -0.576119
-0.82032, -0.0263777, -0.571295
-0.712966, -0.0677225, -0.380392
-0.497232, 0.117997, -0.486914
-0.415364, -0.0729065, -0.489213
-0.240268, 0.00687096, -0.492947
-0.02012, 0.0626005, -0.710505
0.179488, 0.069405, -0.438116
0.32085, 0.0461466, -0.561101
0.468788, -0.0668443, -0.506416
0.694011, 0.01342, -0.465457
0.872547, 0.0503627, -0.485927
-0.807856, 0.188457, -0.558438
-0.688945, 0.0866432, -0.484223
-0.6168, 0.27071, -0.512448
-0.34722, 0.0920654, -0.59137
-0.179106, 0.155775, -0.63559
0.0107443, 0.188934, -0.437293
0.146546, 0.163924, -0.604952
0.326829, 0.226304, -0.550981
0.491254, 0.111018, -0.500013
0.649483, 0.198157, -0.531362
0.790936, 0.198724, -0.578731
-0.777831, 0.385754, -0.496158
-0.479861, 0.288697, -0.617785
-0.334332, 0.268535, -0.514119
-0.152602, 0.328919, -0.567407
0.0136694, 0.384087, -0.515791
0.1723, 0.355348, -0.597605
0.311544, 0.387999, -0.460483
0.50922, 0.324531, -0.548847
0.779802, 0.377274, -0.499573
-0.653642, 0.571258, -0.496403
-0.47973, 0.437157, -0.495603
-0.351681, 0.58831, -0.516525
-0.27481, 0.456934, -0.45741
-0.0743852, 0.51238, -0.450673
0.138709, 0.50954, -0.456616
0.338022, 0.513138, -0.56551
0.499829, 0.481397, -0.490815
0.662493, 0.518588, -0.540526
-0.502615, 0.706543, -0.498171
-0.336835, 0.807927, -0.483525
-0.174246, 0.660835, -0.473994
0.0204267, 0.702729, -0.455743
0.209526, 0.642199, -0.522129
0.348832, 0.785701, -0.510873
0.494246, 0.657941, -0.568185
-0.163346, 0.782245, -0.601175
-0.00978232, 0.854916, -0.518674
0.169991, 0.780207, -0.60198
-0.310331, -0.841469, -0.442295
-0.121492, -0.903486, -0.411038
0.057295, -0.939381, -0.338054
0.220238, -0.942095, -0.252889
0.390821, -0.850193, -0.352748
-0.665372, -0.682014, -0.30354
-0.479983, -0.814501, -0.325891
-0.376134, -0.659554, -0.431852
-0.138601, -0.783568, -0.29736
0.0271791, -0.746272, -0.357086
0.215948, -0.765639, -0.306193
0.390805, -0.648441, -0.372889
0.55974, -0.749356, -0.353775
0.703295, -0.625986, -0.336924
-0.728469, -0.538721, -0.423217
-0.539206, -0.522572, -0.397442
-0.378099, -0.491019, -0.3017
-0.260462, -0.660293, -0.312718
-0.0787911, -0.571038, -0.353763
0.0959629, -0.57225, -0.318177
0.261889, -0.482035, -0.416927
0.547862, -0.537126, -0.387604
0.821874, -0.465051, -0.329014
-0.854632, -0.358885, -0.375242
-0.657968, -0.370957, -0.362969
-0.497789, -0.357545, -0.278109
-0.291785, -0.316888, -0.252238
-0.158274, -0.32073, -0.37304
-0.00524803, -0.385864, -0.328627
0.163906, -0.279168, -0.406407
0.334864, -0.293009, -0.331603
0.5459, -0.316797, -0.344609
0.691777, -0.357585, -0.397162
0.910124, -0.28445, -0.301268
-0.934769, -0.158054, -0.31816
-0.761502, -0.219806, -0.310519
-0.611468, -0.189128, -0.231999
-0.415712, -0.176247, -0.312497
-0.258507, -0.165624, -0.400432
-0.00264476, -0.18551, -0.329548
0.181806, -0.134467, -0.279512
0.291702, -0.104516, -0.407682
0.491994, -0.154309, -0.338516
0.721935, -0.173953, -0.349518
0.905047, -0.11814, -0.408574
-0.904459, 0.028047, -0.425637
-0.797676, 0.0569604, -0.301583
-0.530907, -0.0162571, -0.354237
-0.316066, -0.00252292, -0.300302
-0.124029, 0.0203566, -0.360537
0.0439688, 0.00326833, -0.312795
0.248468, 0.0403706, -0.246629
0.39988, 0.0295435, -0.343586
0.591811, -0.00758713, -0.336301
0.782798, -0.00710681, -0.284722
0.948561, 0.0749601, -0.307594
-0.895349, 0.223031, -0.385496
-0.711976, 0.251904, -0.366784
-0.600157, 0.134743, -0.306294
-0.369758, 0.134834, -0.372772
-0.187047, 0.178348, -0.445495
-0.0530909, 0.185229, -0.267741
0.14741, 0.202179, -0.274738
0.327391, 0.186071, -0.381403
0.539897, 0.190524, -0.372971
0.753698, 0.179179, -0.352096
0.879486, 0.244937, -0.408057
-0.857289, 0.396106, -0.328871
-0.631637, 0.425043, -0.371948
-0.484019, 0.281634, -0.364336
-0.304021, 0.34726, -0.321641
-0.135366, 0.325629, -0.376109
0.0233249, 0.377619, -0.305076
0.164304, 0.289904, -0.423008
0.299039, 0.341077, -0.254735
0.449518, 0.347305, -0.351302
0.657393, 0.354869, -0.378594
0.85564, 0.414913, -0.309398
-0.763411, 0.553932, -0.33221
-0.499416, 0.589733, -0.366794
-0.302745, 0.576718, -0.309161
-0.148614, 0.507564, -0.299479
0.0247155, 0.601587, -0.296118
0.170231, 0.471389, -0.305185
0.346881, 0.53029, -0.342274
0.556739, 0.513349, -0.334476
0.755552, 0.543936, -0.365068
-0.640802, 0.697528, -0.320668
-0.492997, 0.807156, -0.324736
-0.335378, 0.725126, -0.346562
-0.142843, 0.739464, -0.299222
0.0322713, 0.803386, -0.285925
0.213841, 0.691442, -0.353304
0.399142, 0.655077, -0.40368
0.500426, 0.795862, -0.340849
0.603966, 0.670153, -0.431418
-0.312144, 0.905592, -0.287174
-0.178114, 0.885437, -0.429275
-0.00498669, 0.937432, -0.348132
0.165787, 0.880815, -0.443486
0.329328, 0.873674, -0.358101
-0.107285, -0.970102, -0.217695
-0.619061, -0.771581, -0.146378
-0.458292, -0.877679, -0.14017
-0.294144, -0.913952, -0.279591
0.0318483, -0.824952, -0.1805
0.0860868, -0.988117, -0.127333
0.36562, -0.915994, -0.16516
0.535093, -0.825321, -0.180337
-0.765161, -0.630593, -0.129924
-0.469598, -0.663943, -0.242587
-0.312381, -0.774422, -0.186447
-0.14341, -0.816241, -0.0856762
-0.0836712, -0.648943, -0.176577
0.197173, -0.799527, -0.0723813
0.336481, -0.743178, -0.146382
0.507123, -0.616231, -0.212347
0.681975, -0.713324, -0.161488
-0.822038, -0.505805, -0.261561
-0.624742, -0.516832, -0.229576
-0.471084, -0.515083, -0.132606
-0.282247, -0.60418, -0.132541
-0.185636, -0.472522, -0.224261
-0.00425754, -0.470051, -0.173333
0.188674, -0.410997, -0.267538
0.276292, -0.583505, -0.246922
0.411336, -0.460739, -0.262229
0.617273, -0.470733, -0.225766
0.808595, -0.564808, -0.164823
-0.929554, -0.313084, -0.194698
-0.737896, -0.354076, -0.182477
-0.581735, -0.348958, -0.0908818
-0.357795, -0.410953, -0.101753
-0.11564, -0.29111, -0.161763
0.0960383, -0.288147, -0.184645
0.284622, -0.256174, -0.151201
0.318157, -0.417391, -0.111259
0.479349, -0.305563, -0.171023
0.713938, -0.343034, -0.203755
0.905092, -0.39904, -0.146884
-0.981662, -0.164876, -0.0956874
-0.799617, -0.104751, -0.170374
-0.437962, -0.240278, -0.132985
-0.282332, -0.138832, -0.168684
-0.146977, -0.143092, -0.266256
0.0056415, -0.140044, -0.127358
0.169109, -0.0949501, -0.103203
0.374784, -0.122708, -0.201768
0.598478, -0.170295, -0.195209
0.796067, -0.194175, -0.170707
0.969039, -0.095838, -0.22755
-0.972738, -0.0161846, -0.231342
-0.84228, 0.0718003, -0.107974
-0.649835, 0.00667474, -0.181434
-0.46899, -0.0507317, -0.178306
-0.304743, 0.0603238, -0.111101
-0.124081, 0.0138083, -0.178834
0.0794992, 0.0714629, -0.144082
0.346992, 0.0247272, -0.080558
0.49885, 0.0245912, -0.160052
0.661544, -0.0168964, -0.121052
0.842108, -0.043577, -0.101161
0.991775, 0.071211, -0.106356
-0.963287, 0.156556, -0.2181
-0.767963, 0.206684, -0.208279
-0.462902, 0.137874, -0.195886
-0.240339, 0.17803, -0.24059
-0.108242, 0.157613, -0.078516
0.0350622, 0.273531, -0.128558
0.243196, 0.184097, -0.104809
0.413277, 0.183426, -0.206241
0.63188, 0.147827, -0.230199
0.80927, 0.140426, -0.139678
0.942541, 0.242758, -0.229533
-0.928391, 0.32969, -0.171449
-0.729456, 0.387154, -0.196155
-0.581048, 0.310592, -0.198813
-0.378828, 0.294615, -0.15901
-0.16292, 0.347332, -0.171334
-0.0240715, 0.461132, -0.138221
0.172754, 0.365174, -0.131218
0.373641, 0.353911, -0.0809077
0.546744, 0.316773, -0.208046
0.746651, 0.311706, -0.177346
0.90588, 0.403594, -0.128427
-0.845489, 0.513478, -0.146592
-0.620788, 0.533831, -0.197434
-0.451616, 0.450421, -0.281964
-0.30994, 0.492947, -0.148873
-0.15518, 0.602892, -0.153623
-0.00838253, 0.688214, -0.124863
0.121316, 0.554155, -0.127315
0.284541, 0.550448, -0.173641
0.452678, 0.477676, -0.166266
0.667988, 0.485794, -0.193835
0.814465, 0.561155, -0.147484
-0.739095, 0.659394, -0.137613
-0.465325, 0.649151, -0.179234
-0.311644, 0.731475, -0.153948
-0.136984, 0.824327, -0.138172
0.0758299, 0.841372, -0.0813456
0.175368, 0.747995, -0.200985
0.362103, 0.719318, -0.211405
0.505842, 0.633903, -0.203921
0.675829, 0.686743, -0.267655
-0.60632, 0.783165, -0.137947
-0.45064, 0.878362, -0.159383
-0.151832, 0.959902, -0.23566
0.0269956, 0.987635, -0.154431
0.183837, 0.949215, -0.255333
0.378913, 0.906121, -0.188069
0.549694, 0.820982, -0.154352
-0.274564, -0.957156, -0.0920126
-0.0704813, -0.997163, -0.0264419
0.256257, -0.966102, -0.0312817
-0.572125, -0.818944, 0.0447678
-0.413064, -0.909244, 0.0515098
-0.288229, -0.777018, 0.0233318
0.0175963, -0.872057, 0.0268603
0.342511, -0.779693, 0.0320465
0.452767, -0.891618, -0.00431816
0.608628, -0.793004, 0.02678
-0.714569, -0.697306, 0.0561759
-0.574555, -0.620044, -0.0432059
-0.433745, -0.717749, -0.0500037
-0.155948, -0.632584, 0.017019
0.0143939, -0.720129, 0.000258993
0.115323, -0.646213, -0.15311
0.506974, -0.680515, -0.0422738
0.585617, -0.601866, 0.100889
0.747981, -0.663132, 0.0279425
-0.827875, -0.557473, 0.0620188
-0.679115, -0.490028, -0.0473538
-0.496577, -0.455185, 0.0597622
-0.348096, -0.576589, 0.035785
-0.168583, -0.447685, -0.0329058
0.000373436, -0.543842, -0.00246292
0.162911, -0.47369, -0.082326
0.317052, -0.609107, -0.075407
0.472236, -0.488094, -0.0506891
0.661741, -0.522628, -0.0690807
0.859167, -0.511149, 0.0236207
-0.886186, -0.456119, -0.0814261
-0.761627, -0.373025, 0.0470385
-0.439139, -0.273518, 0.0445414
-0.30227, -0.415026, 0.102483
-0.0951448, -0.242039, 0.0557677
0.00675069, -0.342887, -0.0149192
0.176592, -0.295352, 0.000708017
0.393667, -0.30257, 0.0257026
0.588369, -0.339371, -0.0398632
0.779901, -0.33618, -0.0238081
0.945059, -0.322588, 0.0529275
-0.950245, -0.309843, 0.0321366
-0.776742, -0.233243, -0.0592772
-0.597082, -0.158735, -0.0452542
-0.379938, -0.0949579, 0.000338135
-0.260096, -0.271719, -0.0215672
-0.164924, -0.10635, -0.0443899
0.0754903, -0.146226, 0.0621143
0.294089, -0.13373, 0.0115677
0.489285, -0.143027, -0.031379
0.671324, -0.169002, -0.00990428
0.832634, -0.141369, 0.0467468
0.970232, -0.222643, -0.0952882
-0.998702, 0.0239271, -0.0449635
-0.85474, -0.0690612, 0.0328653
-0.690673, -0.033932, 0.0137245
-0.506449, 0.0262188, -0.0209324
-0.237009, 0.04806, 0.0502423
-0.100517, 0.148125, 0.119333
-0.0213273, 0.00674862, 0.00950674
0.175491, 0.043704, 0.0392333
0.329611, 0.0540009, 0.094283
0.519501, 0.0191127, 0.0499829
0.709696, 0.0349051, 0.0560692
0.996409, -0.0765039, 0.0362866
-0.976084, 0.216568, -0.0189199
-0.777903, 0.274518, -0.0361582
-0.634794, 0.153498, -0.0632651
-0.412892, 0.167128, 0.00781875
-0.238332, 0.247081, -0.0207095
-0.0687522, 0.334064, 0.0277092
0.0752036, 0.192152, 0.0288651
0.248286, 0.257456, 0.0559994
0.445119, 0.19618, -0.0136357
0.619944, 0.175167, -0.05247
0.861024, 0.0738816, 0.0477174
0.966332, 0.255209, -0.0327208
-0.907872, 0.419124, 0.0101714
-0.692415, 0.436909, -0.017228
-0.544897, 0.294204, -0.0229716
-0.347294, 0.368798, 0.0260211
-0.201088, 0.474503, 0.00280582
0.0978201, 0.406874, 0.0391557
0.256414, 0.471673, 0.016908
0.379441, 0.353663, 0.117917
0.582322, 0.361469, -0.0510278
0.773701, 0.254722, 0.0276818
0.89374, 0.447108, 0.0363808
-0.80308, 0.594507, 0.0403114
-0.592307, 0.599499, -0.00589716
-0.486544, 0.462066, -0.0887623
-0.366058, 0.591892, 0.0161625
-0.189958, 0.673395, 0.000350884
-0.0179709, 0.538272, 0.0255688
0.172142, 0.661006, -0.01012
0.367686, 0.612565, -0.0204909
0.472089, 0.490621, 0.0507856
0.727943, 0.442203, 0.00366681
0.776144, 0.628405, 0.0520247
-0.663542, 0.746599, 0.0479736
-0.45743, 0.726294, 0.0127096
-0.289167, 0.809082, 0.0232441
-0.0736934, 0.849299, 0.0432015
-0.0116235, 0.708619, 0.0728629
0.27765, 0.802425, -0.0414271
0.467747, 0.728904, -0.0203211
0.593478, 0.579869, -0.0253877
0.698295, 0.708228, -0.103908
-0.485857, 0.873875, 0.0168818
-0.297591, 0.951541, -0.0775234
-0.11009, 0.993458, -0.0303669
0.0951039, 0.994471, 0.0445378
0.233677, 0.969523, -0.0736161
0.433123, 0.901335, 0.000176841
0.621412, 0.782029, 0.0477219
-0.037389, -0.981381, 0.188395
-0.49537, -0.836842, 0.233034
-0.319387, -0.92467, 0.207312
-0.207926, -0.974761, 0.0812943
0.00813738, -0.811716, 0.247612
0.122194, -0.988922, 0.0842711
0.311054, -0.938237, 0.151512
0.490536, -0.851761, 0.184059
-0.645085, -0.72555, 0.239672
-0.496631, -0.660285, 0.132958
-0.344393, -0.741694, 0.195721
-0.149004, -0.796774, 0.118715
-0.000570129, -0.647938, 0.18024
0.167169, -0.796847, 0.140047
0.331305, -0.741623, 0.228356
0.487098, -0.640079, 0.267545
0.645694, -0.73138, 0.219461
-0.76897, -0.589292, 0.247833
-0.629689, -0.510165, 0.148463
-0.419268, -0.553894, 0.219944
-0.217316, -0.613728, 0.181097
-0.0993355, -0.456555, 0.147268
0.110104, -0.462265, 0.119097
0.18251, -0.636287, 0.0490452
0.38606, -0.614324, 0.107103
0.491091, -0.447826, 0.139277
0.693791, -0.441698, 0.107432
0.77649, -0.592498, 0.214498
-0.879614, -0.434566, 0.193471
-0.723728, -0.368735, 0.24398
-0.607437, -0.284624, 0.111563
-0.399731, -0.270818, 0.20165
-0.182017, -0.282926, 0.190768
0.0411158, -0.315243, 0.183072
0.229895, -0.269253, 0.162654
0.293352, -0.45699, 0.0901955
0.56067, -0.277386, 0.136476
0.691578, -0.344332, 0.277696
0.880983, -0.428622, 0.20038
-0.93302, -0.276275, 0.230532
-0.777823, -0.198551, 0.138895
-0.525607, -0.105248, 0.129329
-0.280452, -0.134526, 0.136341
-0.10215, -0.0706793, 0.158598
-0.0027075, -0.178893, 0.259474
0.193853, -0.100905, 0.179374
0.408161, -0.134011, 0.153764
0.625891, -0.110088, 0.158282
0.769956, -0.255532, 0.16444
0.958099, -0.209047, 0.195818
-0.984671, -0.127897, 0.118601
-0.856835, -0.0194163, 0.236784
