0, 1.66605
3.49316, 1.66451
3.82088, 1.66302
4.15231, 1.66157
4.47844, 1.66015
4.8034, 1.65877
5.12921, 1.65742
5.47114, 1.6561
5.8147, 1.65481
6.15921, 1.65354
6.49392, 1.65231
6.81979, 1.65109
7.14417, 1.6499
7.47098, 1.64874
7.79579, 1.64759
8.12276, 1.64647
8.44774, 1.64537
8.77482, 1.64428
9.10044, 1.64322
9.43223, 1.64217
9.76766, 1.64114
10.1115, 1.64013
10.4484, 1.63913
10.7849, 1.63815
11.1246, 1.63719
11.4649, 1.63624
11.8064, 1.63531
12.1444, 1.63438
12.4705, 1.63348
12.7954, 1.63258
13.1211, 1.6317
13.4467, 1.63084
13.7724, 1.62998
14.0985, 1.62914
14.4233, 1.6283
14.748, 1.62748
15.0717, 1.62667
15.399, 1.62588
15.7247, 1.62509
16.0508, 1.62431
16.3769, 1.62354
16.7025, 1.62279
17.0275, 1.62204
17.3522, 1.6213
17.6776, 1.62057
18.0042, 1.61985
18.3309, 1.61914
18.6585, 1.61844
18.9851, 1.61774
19.3106, 1.61706
19.6372, 1.61638
19.9785, 1.61571
20.311, 1.61505
20.6399, 1.61439
20.9655, 1.61375
21.29, 1.61311
21.6154, 1.61248
21.9525, 1.61185
22.296, 1.61123
22.6337, 1.61062
22.9732, 1.61002
23.3129, 1.60942
23.6526, 1.60883
23.9929, 1.60824
24.3259, 1.60766
24.6516, 1.60709
24.9757, 1.60652
25.3004, 1.60596
25.6319, 1.60541
25.9577, 1.60486
26.2826, 1.60432
26.6068, 1.60378
26.9323, 1.60325
27.2582, 1.60272
27.5877, 1.6022
27.9156, 1.60168
28.2442, 1.60117
28.5708, 1.60066
28.8959, 1.60016
29.222, 1.59966
29.5474, 1.59917
29.8737, 1.59868
30.1998, 1.5982
30.5272, 1.59772
30.8532, 1.59725
31.1785, 1.59678
31.505, 1.59632
31.8326, 1.59586
32.1688, 1.5954
32.4953, 1.59495
32.8223, 1.5945
33.1597, 1.59406
33.4935, 1.59362
33.8332, 1.59318
34.1774, 1.59275
34.5223, 1.59232
34.8681, 1.5919
35.2145, 1.59148
35.5592, 1.59106
35.9008, 1.59065
36.2485, 1.59024
