0, 0, 0.357107
0, 0.05, 0.322681
0, 0.1, 0.290312
0, 0.15, 0.260328
0, 0.2, 0.233095
0, 0.25, 0.209017
0, 0.3, 0.188516
0, 0.35, 0.172015
0, 0.4, 0.159902
0, 0.45, 0.152494
0, 0.5, 0.15
0, 0.55, 0.152494
0, 0.6, 0.159902
0, 0.65, 0.172015
0, 0.7, 0.188516
0, 0.75, 0.209017
0, 0.8, 0.233095
0, 0.85, 0.260328
0, 0.9, 0.290312
0, 0.95, 0.322681
0, 1, 0.357107
0.05, 0, 0.322681
0.05, 0.05, 0.286396
0.05, 0.1, 0.25208
0.05, 0.15, 0.220088
0.05, 0.2, 0.190833
0.05, 0.25, 0.164782
0.05, 0.3, 0.142443
0.05, 0.35, 0.124342
0.05, 0.4, 0.110977
0.05, 0.45, 0.102769
0.05, 0.5, 0.1
0.05, 0.55, 0.102769
0.05, 0.6, 0.110977
0.05, 0.65, 0.124342
0.05, 0.7, 0.142443
0.05, 0.75, 0.164782
0.05, 0.8, 0.190833
0.05, 0.85, 0.220088
0.05, 0.9, 0.25208
0.05, 0.95, 0.286396
0.05, 1, 0.322681
0.1, 0, 0.290312
0.1, 0.05, 0.25208
0.1, 0.1, 0.215685
0.1, 0.15, 0.181507
0.1, 0.2, 0.15
0.1, 0.25, 0.121699
0.1, 0.3, 0.0972136
0.1, 0.35, 0.0772002
0.1, 0.4, 0.0623106
0.1, 0.45, 0.0531129
0.1, 0.5, 0.05
0.1, 0.55, 0.0531129
0.1, 0.6, 0.0623106
0.1, 0.65, 0.0772002
0.1, 0.7, 0.0972136
0.1, 0.75, 0.121699
0.1, 0.8, 0.15
0.1, 0.85, 0.181507
0.1, 0.9, 0.215685
0.1, 0.95, 0.25208
0.1, 1, 0.290312
0.15, 0, 0.260328
0.15, 0.05, 0.220088
0.15, 0.1, 0.181507
0.15, 0.15, 0.144975
0.15, 0.2, 0.110977
0.15, 0.25, 0.0801163
0.15, 0.3, 0.0531129
0.15, 0.35, 0.0307887
0.15, 0.4, 0.0140055
0.15, 0.45, 0.00355339
0.15, 0.5, 0
0.15, 0.55, 0.00355339
0.15, 0.6, 0.0140055
0.15, 0.65, 0.0307887
0.15, 0.7, 0.0531129
0.15, 0.75, 0.0801163
0.15, 0.8, 0.110977
0.15, 0.85, 0.144975
0.15, 0.9, 0.181507
0.15, 0.95, 0.220088
0.15, 1, 0.260328
0.2, 0, 0.233095
0.2, 0.05, 0.190833
0.2, 0.1, 0.15
0.2, 0.15, 0.110977
0.2, 0.2, 0.0742641
0.2, 0.25, 0.0405125
0.2, 0.3, 0.0105551
0.2, 0.35, -0.0145898
0.2, 0.4, -0.0337722
0.2, 0.45, -0.0458619
0.2, 0.5, -0.05
0.2, 0.55, -0.0458619
0.2, 0.6, -0.0337722
0.2, 0.65, -0.0145898
0.2, 0.7, 0.0105551
0.2, 0.75, 0.0405125
0.2, 0.8, 0.0742641
0.2, 0.85, 0.110977
0.2, 0.9, 0.15
0.2, 0.95, 0.190833
0.2, 1, 0.233095
0.25, 0, 0.209017
0.25, 0.05, 0.164782
0.25, 0.1, 0.121699
0.25, 0.15, 0.0801163
0.25, 0.2, 0.0405125
0.25, 0.25, 0.00355339
0.25, 0.3, -0.0298438
0.25, 0.35, -0.0584524
0.25, 0.4, -0.0807418
0.25, 0.45, -0.095049
0.25, 0.5, -0.1
0.25, 0.55, -0.095049
0.25, 0.6, -0.0807418
0.25, 0.65, -0.0584524
0.25, 0.7, -0.0298438
0.25, 0.75, 0.00355339
0.25, 0.8, 0.0405125
0.25, 0.85, 0.0801163
0.25, 0.9, 0.121699
0.25, 0.95, 0.164782
0.25, 1, 0.209017
0.3, 0, 0.188516
0.3, 0.05, 0.142443
0.3, 0.1, 0.0972136
0.3, 0.15, 0.0531129
0.3, 0.2, 0.0105551
0.3, 0.25, -0.0298438
0.3, 0.3, -0.0671573
0.3, 0.35, -0.1
0.3, 0.4, -0.126393
0.3, 0.45, -0.143845
0.3, 0.5, -0.15
0.3, 0.55, -0.143845
0.3, 0.6, -0.126393
0.3, 0.65, -0.1
